geo_id,geo_id2,naics_id,naics_meaning,zip_code,location,year,num_establishments,num_paid_employees,first_quarter_payroll,annual_payroll
8610000US30141,30141,0,Total for all sectors,30141.0,"Hiram, GA",2016,536,7184,51634,223017
8610000US30142,30142,0,Total for all sectors,30142.0,"Holly Springs, GA",2016,22,277,2026,9171
8610000US30143,30143,0,Total for all sectors,30143.0,"Jasper, GA",2016,582,5536,46268,195444
8610000US30144,30144,0,Total for all sectors,30144.0,"Kennesaw, GA",2016,2174,48499,550276,2245323
8610000US30145,30145,0,Total for all sectors,30145.0,"Kingston, GA",2016,45,210,1523,6305
8610000US30146,30146,0,Total for all sectors,30146.0,"Lebanon, GA",2016,5,6,64,533
8610000US30147,30147,0,Total for all sectors,30147.0,"Lindale, GA",2016,28,218,1026,4327
8610000US30148,30148,0,Total for all sectors,30148.0,"Marble Hill, GA",2016,42,419,4413,15570
8610000US30149,30149,0,Total for all sectors,30149.0,"Mount Berry, GA",2016,6,g,D,D
8610000US30150,30150,0,Total for all sectors,30150.0,"Mount Zion, GA",2016,2,b,D,D
8610000US30151,30151,0,Total for all sectors,30151.0,"Nelson, GA",2016,6,48,310,1368
8610000US30152,30152,0,Total for all sectors,30152.0,"Kennesaw, GA",2016,790,7884,73105,318506
8610000US30153,30153,0,Total for all sectors,30153.0,"Rockmart, GA",2016,252,4939,44357,179923
8610000US30154,30154,0,Total for all sectors,30154.0,"Douglasville, GA",2016,7,23,302,1285
8610000US30156,30156,0,Total for all sectors,30156.0,"Kennesaw, GA",2016,13,87,1208,5301
8610000US30157,30157,0,Total for all sectors,30157.0,"Dallas, GA",2016,448,3522,25161,116924
8610000US30160,30160,0,Total for all sectors,30160.0,"Kennesaw, GA",2016,5,12,30,167
8610000US30161,30161,0,Total for all sectors,30161.0,"Rome, GA",2016,911,15772,149758,641154
8610000US30162,30162,0,Total for all sectors,30162.0,"Rome, GA",2016,37,2500,28530,129588
8610000US30163,30163,0,Total for all sectors,30163.0,"Rome, GA",2016,1,a,D,D
8610000US30164,30164,0,Total for all sectors,30164.0,"Rome, GA",2016,7,112,460,2103
8610000US30165,30165,0,Total for all sectors,30165.0,"Rome, GA",2016,849,13319,111558,469988
8610000US30168,30168,0,Total for all sectors,30168.0,"Austell, GA",2016,367,9949,118240,492912
8610000US30169,30169,0,Total for all sectors,30169.0,"Canton, GA",2016,4,b,D,D
8610000US30170,30170,0,Total for all sectors,30170.0,"Roopville, GA",2016,33,228,2034,8689
8610000US30171,30171,0,Total for all sectors,30171.0,"Rydal, GA",2016,28,691,6425,29323
8610000US30172,30172,0,Total for all sectors,30172.0,"Shannon, GA",2016,5,27,130,564
8610000US30173,30173,0,Total for all sectors,30173.0,"Silver Creek, GA",2016,31,152,1143,5098
8610000US30175,30175,0,Total for all sectors,30175.0,"Talking Rock, GA",2016,51,337,2362,9952
8610000US30176,30176,0,Total for all sectors,30176.0,"Tallapoosa, GA",2016,116,1915,20387,84929
8610000US30177,30177,0,Total for all sectors,30177.0,"Tate, GA",2016,16,154,1905,7917
8610000US30178,30178,0,Total for all sectors,30178.0,"Taylorsville, GA",2016,41,258,2226,9107
8610000US30179,30179,0,Total for all sectors,30179.0,"Temple, GA",2016,136,1451,11856,54402
8610000US30180,30180,0,Total for all sectors,30180.0,"Villa Rica, GA",2016,590,8493,79716,354410
8610000US30182,30182,0,Total for all sectors,30182.0,"Waco, GA",2016,19,174,1584,6674
8610000US30183,30183,0,Total for all sectors,30183.0,"Waleska, GA",2016,61,884,5278,22016
8610000US30184,30184,0,Total for all sectors,30184.0,"White, GA",2016,71,1398,15008,69013
8610000US30185,30185,0,Total for all sectors,30185.0,"Whitesburg, GA",2016,30,201,1570,7859
8610000US30187,30187,0,Total for all sectors,30187.0,"Winston, GA",2016,121,800,6380,31367
8610000US30188,30188,0,Total for all sectors,30188.0,"Woodstock, GA",2016,1514,14440,116344,516364
8610000US30189,30189,0,Total for all sectors,30189.0,"Woodstock, GA",2016,940,7953,66396,294952
8610000US30204,30204,0,Total for all sectors,30204.0,"Barnesville, GA",2016,196,2302,15938,66288
8610000US30205,30205,0,Total for all sectors,30205.0,"Brooks, GA",2016,71,217,1379,7462
8610000US30206,30206,0,Total for all sectors,30206.0,"Concord, GA",2016,26,66,478,2274
8610000US30212,30212,0,Total for all sectors,30212.0,"Experiment, GA",2016,2,a,D,D
8610000US30213,30213,0,Total for all sectors,30213.0,"Fairburn, GA",2016,383,6855,77811,315963
8610000US30214,30214,0,Total for all sectors,30214.0,"Fayetteville, GA",2016,1202,15655,129773,589938
8610000US30215,30215,0,Total for all sectors,30215.0,"Fayetteville, GA",2016,440,2291,18052,80323
8610000US30216,30216,0,Total for all sectors,30216.0,"Flovilla, GA",2016,10,33,249,1057
8610000US30217,30217,0,Total for all sectors,30217.0,"Franklin, GA",2016,114,1099,10918,44834
8610000US30218,30218,0,Total for all sectors,30218.0,"Gay, GA",2016,26,147,1044,4916
8610000US30219,30219,0,Total for all sectors,30219.0,"Glenn, GA",2016,1,b,D,D
8610000US30220,30220,0,Total for all sectors,30220.0,"Grantville, GA",2016,34,218,1293,6011
8610000US30222,30222,0,Total for all sectors,30222.0,"Greenville, GA",2016,43,343,2748,13051
8610000US30223,30223,0,Total for all sectors,30223.0,"Griffin, GA",2016,640,8834,60826,256132
8610000US30224,30224,0,Total for all sectors,30224.0,"Griffin, GA",2016,470,8250,76722,324381
8610000US30228,30228,0,Total for all sectors,30228.0,"Hampton, GA",2016,312,2710,20793,83458
8610000US30229,30229,0,Total for all sectors,30229.0,"Haralson, GA",2016,8,56,716,2430
8610000US30230,30230,0,Total for all sectors,30230.0,"Hogansville, GA",2016,92,1389,9456,37615
8610000US30233,30233,0,Total for all sectors,30233.0,"Jackson, GA",2016,356,4891,37723,166380
8610000US30234,30234,0,Total for all sectors,30234.0,"Jenkinsburg, GA",2016,24,291,2578,10806
8610000US30236,30236,0,Total for all sectors,30236.0,"Jonesboro, GA",2016,799,8932,71884,305183
8610000US30237,30237,0,Total for all sectors,30237.0,"Jonesboro, GA",2016,15,88,894,4299
8610000US30238,30238,0,Total for all sectors,30238.0,"Jonesboro, GA",2016,114,643,4031,18163
8610000US30240,30240,0,Total for all sectors,30240.0,"Lagrange, GA",2016,738,17219,170019,694208
8610000US30241,30241,0,Total for all sectors,30241.0,"Lagrange, GA",2016,431,6627,57778,247424
8610000US30248,30248,0,Total for all sectors,30248.0,"Locust Grove, GA",2016,403,4247,23315,101775
8610000US30250,30250,0,Total for all sectors,30250.0,"Lovejoy, GA",2016,32,879,6744,29151
8610000US30251,30251,0,Total for all sectors,30251.0,"Luthersville, GA",2016,24,157,1151,5115
8610000US30252,30252,0,Total for all sectors,30252.0,"Mcdonough, GA",2016,426,3161,21307,95346
8610000US30253,30253,0,Total for all sectors,30253.0,"Mcdonough, GA",2016,1280,25020,202632,868488
8610000US30256,30256,0,Total for all sectors,30256.0,"Meansville, GA",2016,19,120,1017,4653
8610000US30257,30257,0,Total for all sectors,30257.0,"Milner, GA",2016,41,417,3445,12391
8610000US30258,30258,0,Total for all sectors,30258.0,"Molena, GA",2016,21,272,1968,8143
8610000US30259,30259,0,Total for all sectors,30259.0,"Moreland, GA",2016,32,92,628,3364
8610000US30260,30260,0,Total for all sectors,30260.0,"Morrow, GA",2016,679,14489,119814,512125
8610000US30261,30261,0,Total for all sectors,30261.0,"Lagrange, GA",2016,1,a,D,D
8610000US30263,30263,0,Total for all sectors,30263.0,"Newnan, GA",2016,1036,11091,82917,357046
8610000US30264,30264,0,Total for all sectors,30264.0,"Newnan, GA",2016,19,288,3336,12015
8610000US30265,30265,0,Total for all sectors,30265.0,"Newnan, GA",2016,778,16671,153617,674594
8610000US30266,30266,0,Total for all sectors,30266.0,"Orchard Hill, GA",2016,6,16,75,357
8610000US30268,30268,0,Total for all sectors,30268.0,"Palmetto, GA",2016,162,1462,12675,53443
8610000US30269,30269,0,Total for all sectors,30269.0,"Peachtree City, GA",2016,1358,19434,205554,795208
8610000US30270,30270,0,Total for all sectors,30270.0,"Peachtree City, GA",2016,1,a,D,D
8610000US30271,30271,0,Total for all sectors,30271.0,"Newnan, GA",2016,7,227,2362,10245
8610000US30272,30272,0,Total for all sectors,30272.0,"Red Oak, GA",2016,8,e,D,D
8610000US30273,30273,0,Total for all sectors,30273.0,"Rex, GA",2016,65,438,2536,10650
8610000US30274,30274,0,Total for all sectors,30274.0,"Riverdale, GA",2016,475,6898,71317,274067
8610000US30275,30275,0,Total for all sectors,30275.0,"Sargent, GA",2016,2,a,D,D
8610000US30276,30276,0,Total for all sectors,30276.0,"Senoia, GA",2016,202,1450,11588,49242
8610000US30277,30277,0,Total for all sectors,30277.0,"Sharpsburg, GA",2016,244,1798,12688,54648
8610000US30281,30281,0,Total for all sectors,30281.0,"Stockbridge, GA",2016,1300,16719,140492,600965
8610000US30284,30284,0,Total for all sectors,30284.0,"Sunny Side, GA",2016,9,92,426,1870
8610000US30285,30285,0,Total for all sectors,30285.0,"The Rock, GA",2016,8,e,D,D
8610000US30286,30286,0,Total for all sectors,30286.0,"Thomaston, GA",2016,428,5033,38575,157683
8610000US30287,30287,0,Total for all sectors,30287.0,"Morrow, GA",2016,3,a,D,D
8610000US30288,30288,0,Total for all sectors,30288.0,"Conley, GA",2016,167,5054,61265,259755
8610000US30289,30289,0,Total for all sectors,30289.0,"Turin, GA",2016,7,109,1218,3746
8610000US30290,30290,0,Total for all sectors,30290.0,"Tyrone, GA",2016,354,3386,40662,157248
8610000US30291,30291,0,Total for all sectors,30291.0,"Union City, GA",2016,301,6247,59084,245356
8610000US30292,30292,0,Total for all sectors,30292.0,"Williamson, GA",2016,57,315,2425,10830
8610000US30293,30293,0,Total for all sectors,30293.0,"Woodbury, GA",2016,41,465,3221,14821
8610000US30294,30294,0,Total for all sectors,30294.0,"Ellenwood, GA",2016,292,6976,59477,268465
8610000US30295,30295,0,Total for all sectors,30295.0,"Zebulon, GA",2016,123,1215,9621,38213
8610000US30296,30296,0,Total for all sectors,30296.0,"Riverdale, GA",2016,124,561,2522,10963
8610000US30297,30297,0,Total for all sectors,30297.0,"Forest Park, GA",2016,650,14563,167240,654166
8610000US30298,30298,0,Total for all sectors,30298.0,"Forest Park, GA",2016,11,179,2080,9005
8610000US30301,30301,0,Total for all sectors,30301.0,"Atlanta, GA",2016,32,636,14885,45868
8610000US30302,30302,0,Total for all sectors,30302.0,"Atlanta, GA",2016,5,7,46,201
8610000US30303,30303,0,Total for all sectors,30303.0,"Atlanta, GA",2016,1591,57461,1216314,4188367
8610000US30304,30304,0,Total for all sectors,30304.0,"Atlanta, GA",2016,1,a,D,D
8610000US30305,30305,0,Total for all sectors,30305.0,"Atlanta, GA",2016,2158,37747,728825,2847488
8610000US30306,30306,0,Total for all sectors,30306.0,"Atlanta, GA",2016,741,6449,58418,252022
8610000US30307,30307,0,Total for all sectors,30307.0,"Atlanta, GA",2016,744,7142,57763,245979
8610000US30308,30308,0,Total for all sectors,30308.0,"Atlanta, GA",2016,1054,33737,745878,2567514
8610000US30309,30309,0,Total for all sectors,30309.0,"Atlanta, GA",2016,1959,48731,1045670,3973590
8610000US30310,30310,0,Total for all sectors,30310.0,"Atlanta, GA",2016,383,5451,55837,237032
8610000US30311,30311,0,Total for all sectors,30311.0,"Atlanta, GA",2016,297,2722,15767,64766
8610000US30312,30312,0,Total for all sectors,30312.0,"Atlanta, GA",2016,672,8705,76632,323907
8610000US30313,30313,0,Total for all sectors,30313.0,"Atlanta, GA",2016,189,10601,496872,1469533
8610000US30314,30314,0,Total for all sectors,30314.0,"Atlanta, GA",2016,133,5528,45636,190738
8610000US30315,30315,0,Total for all sectors,30315.0,"Atlanta, GA",2016,405,7181,69635,393309
8610000US30316,30316,0,Total for all sectors,30316.0,"Atlanta, GA",2016,616,9084,82245,339298
8610000US30317,30317,0,Total for all sectors,30317.0,"Atlanta, GA",2016,247,1725,12431,58367
8610000US30318,30318,0,Total for all sectors,30318.0,"Atlanta, GA",2016,1785,31676,429482,1677979
8610000US30319,30319,0,Total for all sectors,30319.0,"Atlanta, GA",2016,1088,18580,572984,1618517
8610000US30320,30320,0,Total for all sectors,30320.0,"Atlanta, GA",2016,126,10137,107965,451440
8610000US30321,30321,0,Total for all sectors,30321.0,"Atlanta, GA",2016,10,73,672,3079
8610000US30322,30322,0,Total for all sectors,30322.0,"Atlanta, GA",2016,32,j,D,D
8610000US30324,30324,0,Total for all sectors,30324.0,"Atlanta, GA",2016,1112,15743,225000,860008
8610000US30325,30325,0,Total for all sectors,30325.0,"Atlanta, GA",2016,13,353,4350,18662
8610000US30326,30326,0,Total for all sectors,30326.0,"Atlanta, GA",2016,1455,38449,1154267,3783992
8610000US30327,30327,0,Total for all sectors,30327.0,"Atlanta, GA",2016,839,13418,263186,919794
8610000US30328,30328,0,Total for all sectors,30328.0,"Atlanta, GA",2016,2559,59857,1774922,5657775
8610000US30329,30329,0,Total for all sectors,30329.0,"Atlanta, GA",2016,1088,23225,300049,1183545
8610000US30331,30331,0,Total for all sectors,30331.0,"Atlanta, GA",2016,663,9585,81019,340460
8610000US30332,30332,0,Total for all sectors,30332.0,"Atlanta, GA",2016,36,531,4442,19000
8610000US30333,30333,0,Total for all sectors,30333.0,"Atlanta, GA",2016,10,173,2588,9816
8610000US30334,30334,0,Total for all sectors,30334.0,"Atlanta, GA",2016,16,210,889,3358
8610000US30336,30336,0,Total for all sectors,30336.0,"Atlanta, GA",2016,638,23268,264221,1104010
8610000US30337,30337,0,Total for all sectors,30337.0,"Atlanta, GA",2016,348,12318,107985,455027
8610000US30338,30338,0,Total for all sectors,30338.0,"Atlanta, GA",2016,1472,20294,300772,1220716
8610000US30339,30339,0,Total for all sectors,30339.0,"Atlanta, GA",2016,2542,78417,1807585,6566718
8610000US30340,30340,0,Total for all sectors,30340.0,"Atlanta, GA",2016,1233,16887,181907,755728
8610000US30341,30341,0,Total for all sectors,30341.0,"Atlanta, GA",2016,1447,17283,197259,835263
8610000US30342,30342,0,Total for all sectors,30342.0,"Atlanta, GA",2016,1576,33969,512499,2160070
8610000US30343,30343,0,Total for all sectors,30343.0,"Atlanta, GA",2016,5,16,160,636
8610000US30344,30344,0,Total for all sectors,30344.0,"Atlanta, GA",2016,652,46588,1059020,3420184
8610000US30345,30345,0,Total for all sectors,30345.0,"Atlanta, GA",2016,711,7269,100853,413272
8610000US30346,30346,0,Total for all sectors,30346.0,"Atlanta, GA",2016,720,23143,496837,1784191
8610000US30348,30348,0,Total for all sectors,30348.0,"Atlanta, GA",2016,21,h,D,D
8610000US30349,30349,0,Total for all sectors,30349.0,"Atlanta, GA",2016,968,23537,304899,1270910
8610000US30350,30350,0,Total for all sectors,30350.0,"Atlanta, GA",2016,838,20942,286291,1254832
8610000US30354,30354,0,Total for all sectors,30354.0,"Atlanta, GA",2016,478,16209,182373,744042
8610000US30355,30355,0,Total for all sectors,30355.0,"Atlanta, GA",2016,9,24,155,743
8610000US30356,30356,0,Total for all sectors,30356.0,"Atlanta, GA",2016,27,159,1375,6308
8610000US30357,30357,0,Total for all sectors,30357.0,"Atlanta, GA",2016,10,32,266,1152
8610000US30358,30358,0,Total for all sectors,30358.0,"Atlanta, GA",2016,10,30,177,907
8610000US30359,30359,0,Total for all sectors,30359.0,"Atlanta, GA",2016,10,33,364,1371
8610000US30360,30360,0,Total for all sectors,30360.0,"Atlanta, GA",2016,437,5419,51588,227685
8610000US30361,30361,0,Total for all sectors,30361.0,"Atlanta, GA",2016,184,3414,66933,259063
8610000US30362,30362,0,Total for all sectors,30362.0,"Atlanta, GA",2016,21,258,7915,26764
8610000US30363,30363,0,Total for all sectors,30363.0,"Atlanta, GA",2016,152,4338,81987,287480
8610000US30364,30364,0,Total for all sectors,30364.0,"Atlanta, GA",2016,8,92,743,3835
8610000US30366,30366,0,Total for all sectors,30366.0,"Atlanta, GA",2016,9,136,2039,7978
8610000US30368,30368,0,Total for all sectors,30368.0,"Atlanta, GA",2016,3,6,87,393
8610000US30369,30369,0,Total for all sectors,30369.0,"Atlanta, GA",2016,1,a,D,D
8610000US30371,30371,0,Total for all sectors,30371.0,"Atlanta, GA",2016,5,c,D,D
8610000US30374,30374,0,Total for all sectors,30374.0,"Atlanta, GA",2016,1,a,D,D
8610000US30375,30375,0,Total for all sectors,30375.0,"Atlanta, GA",2016,12,g,D,D
8610000US30377,30377,0,Total for all sectors,30377.0,"Atlanta, GA",2016,3,9,36,212
8610000US30380,30380,0,Total for all sectors,30380.0,"Atlanta, GA",2016,6,118,2388,9937
8610000US30384,30384,0,Total for all sectors,30384.0,"Atlanta, GA",2016,1,a,D,D
8610000US30388,30388,0,Total for all sectors,30388.0,"Atlanta, GA",2016,1,a,D,D
8610000US30392,30392,0,Total for all sectors,30392.0,"Atlanta, GA",2016,1,a,D,D
8610000US30396,30396,0,Total for all sectors,30396.0,"Atlanta, GA",2016,3,18,159,602
8610000US30401,30401,0,Total for all sectors,30401.0,"Swainsboro, GA",2016,307,4273,31856,129757
8610000US30410,30410,0,Total for all sectors,30410.0,"Ailey, GA",2016,16,145,959,3585
8610000US30411,30411,0,Total for all sectors,30411.0,"Alamo, GA",2016,36,942,8561,36389
8610000US30412,30412,0,Total for all sectors,30412.0,"Alston, GA",2016,1,a,D,D
8610000US30413,30413,0,Total for all sectors,30413.0,"Bartow, GA",2016,13,35,201,974
8610000US30414,30414,0,Total for all sectors,30414.0,"Bellville, GA",2016,8,138,947,3930
8610000US30415,30415,0,Total for all sectors,30415.0,"Brooklet, GA",2016,90,661,4041,17602
8610000US30417,30417,0,Total for all sectors,30417.0,"Claxton, GA",2016,201,3683,24730,116606
8610000US30420,30420,0,Total for all sectors,30420.0,"Cobbtown, GA",2016,13,48,367,1659
8610000US30421,30421,0,Total for all sectors,30421.0,"Collins, GA",2016,23,82,590,2202
8610000US30423,30423,0,Total for all sectors,30423.0,"Daisy, GA",2016,2,a,D,D
8610000US30424,30424,0,Total for all sectors,30424.0,"Dover, GA",2016,1,a,D,D
8610000US30425,30425,0,Total for all sectors,30425.0,"Garfield, GA",2016,7,15,44,194
8610000US30426,30426,0,Total for all sectors,30426.0,"Girard, GA",2016,8,24,247,1083
8610000US30427,30427,0,Total for all sectors,30427.0,"Glennville, GA",2016,168,2014,13663,57789
8610000US30428,30428,0,Total for all sectors,30428.0,"Glenwood, GA",2016,31,224,1688,6613
8610000US30429,30429,0,Total for all sectors,30429.0,"Hagan, GA",2016,10,93,383,1709
8610000US30434,30434,0,Total for all sectors,30434.0,"Louisville, GA",2016,130,1534,11935,48192
8610000US30436,30436,0,Total for all sectors,30436.0,"Lyons, GA",2016,163,1613,12175,51790
8610000US30439,30439,0,Total for all sectors,30439.0,"Metter, GA",2016,210,2172,13788,59964
8610000US30441,30441,0,Total for all sectors,30441.0,"Midville, GA",2016,18,130,791,4865
8610000US30442,30442,0,Total for all sectors,30442.0,"Millen, GA",2016,106,1027,7898,30131
8610000US30445,30445,0,Total for all sectors,30445.0,"Mount Vernon, GA",2016,37,375,1743,6995
8610000US30446,30446,0,Total for all sectors,30446.0,"Newington, GA",2016,19,200,1563,6937
8610000US30448,30448,0,Total for all sectors,30448.0,"Nunez, GA",2016,2,a,D,D
8610000US30450,30450,0,Total for all sectors,30450.0,"Portal, GA",2016,20,88,522,2242
8610000US30451,30451,0,Total for all sectors,30451.0,"Pulaski, GA",2016,4,b,D,D
8610000US30452,30452,0,Total for all sectors,30452.0,"Register, GA",2016,27,251,1886,7853
8610000US30453,30453,0,Total for all sectors,30453.0,"Reidsville, GA",2016,95,1176,11077,47071
8610000US30454,30454,0,Total for all sectors,30454.0,"Rockledge, GA",2016,2,a,D,D
8610000US30455,30455,0,Total for all sectors,30455.0,"Rocky Ford, GA",2016,3,a,D,D
8610000US30456,30456,0,Total for all sectors,30456.0,"Sardis, GA",2016,12,59,305,1372
8610000US30457,30457,0,Total for all sectors,30457.0,"Soperton, GA",2016,85,703,4541,19627
8610000US30458,30458,0,Total for all sectors,30458.0,"Statesboro, GA",2016,1069,15184,103296,444009
8610000US30459,30459,0,Total for all sectors,30459.0,"Statesboro, GA",2016,42,408,3856,17816
8610000US30460,30460,0,Total for all sectors,30460.0,"Statesboro, GA",2016,2,a,D,D
8610000US30461,30461,0,Total for all sectors,30461.0,"Statesboro, GA",2016,154,1048,7599,32798
8610000US30464,30464,0,Total for all sectors,30464.0,"Stillmore, GA",2016,5,518,6424,20846
8610000US30467,30467,0,Total for all sectors,30467.0,"Sylvania, GA",2016,188,2238,16702,66787
8610000US30470,30470,0,Total for all sectors,30470.0,"Tarrytown, GA",2016,5,11,72,284
8610000US30471,30471,0,Total for all sectors,30471.0,"Twin City, GA",2016,36,295,1673,7236
8610000US30473,30473,0,Total for all sectors,30473.0,"Uvalda, GA",2016,25,158,984,4841
8610000US30474,30474,0,Total for all sectors,30474.0,"Vidalia, GA",2016,496,7216,58752,248214
8610000US30475,30475,0,Total for all sectors,30475.0,"Vidalia, GA",2016,35,611,5047,21902
8610000US30477,30477,0,Total for all sectors,30477.0,"Wadley, GA",2016,42,835,7237,32359
8610000US30501,30501,0,Total for all sectors,30501.0,"Gainesville, GA",2016,1592,36086,351247,1552194
8610000US30502,30502,0,Total for all sectors,30502.0,"Chestnut Mountain, GA",2016,5,55,517,2505
8610000US30503,30503,0,Total for all sectors,30503.0,"Gainesville, GA",2016,54,2198,23417,97030
8610000US30504,30504,0,Total for all sectors,30504.0,"Gainesville, GA",2016,377,8318,75238,311851
8610000US30506,30506,0,Total for all sectors,30506.0,"Gainesville, GA",2016,545,2723,22605,100835
8610000US30507,30507,0,Total for all sectors,30507.0,"Gainesville, GA",2016,257,5556,51681,225843
8610000US30510,30510,0,Total for all sectors,30510.0,"Alto, GA",2016,70,1526,9670,42428
8610000US30511,30511,0,Total for all sectors,30511.0,"Baldwin, GA",2016,67,1140,10385,43241
8610000US30512,30512,0,Total for all sectors,30512.0,"Blairsville, GA",2016,515,5578,44515,185765
8610000US30513,30513,0,Total for all sectors,30513.0,"Blue Ridge, GA",2016,453,4602,28876,126717
8610000US30514,30514,0,Total for all sectors,30514.0,"Blairsville, GA",2016,24,208,1883,7859
8610000US30515,30515,0,Total for all sectors,30515.0,"Buford, GA",2016,16,178,1929,7469
8610000US30516,30516,0,Total for all sectors,30516.0,"Bowersville, GA",2016,17,108,733,3383
8610000US30517,30517,0,Total for all sectors,30517.0,"Braselton, GA",2016,335,4647,39148,178425
8610000US30518,30518,0,Total for all sectors,30518.0,"Buford, GA",2016,1491,17152,158895,700063
8610000US30519,30519,0,Total for all sectors,30519.0,"Buford, GA",2016,1067,12783,77479,332277
8610000US30520,30520,0,Total for all sectors,30520.0,"Canon, GA",2016,38,101,504,2808
8610000US30521,30521,0,Total for all sectors,30521.0,"Carnesville, GA",2016,70,999,7404,36183
8610000US30522,30522,0,Total for all sectors,30522.0,"Cherry Log, GA",2016,19,72,317,1393
8610000US30523,30523,0,Total for all sectors,30523.0,"Clarkesville, GA",2016,261,2237,16076,67479
8610000US30525,30525,0,Total for all sectors,30525.0,"Clayton, GA",2016,291,2627,17280,75008
8610000US30527,30527,0,Total for all sectors,30527.0,"Clermont, GA",2016,83,428,3479,15920
8610000US30528,30528,0,Total for all sectors,30528.0,"Cleveland, GA",2016,445,5052,39406,169800
8610000US30529,30529,0,Total for all sectors,30529.0,"Commerce, GA",2016,410,6462,44676,185624
8610000US30530,30530,0,Total for all sectors,30530.0,"Commerce, GA",2016,45,428,8798,28162
8610000US30531,30531,0,Total for all sectors,30531.0,"Cornelia, GA",2016,299,5912,51639,198764
8610000US30533,30533,0,Total for all sectors,30533.0,"Dahlonega, GA",2016,467,4595,32059,142271
8610000US30534,30534,0,Total for all sectors,30534.0,"Dawsonville, GA",2016,653,7259,42347,186050
8610000US30535,30535,0,Total for all sectors,30535.0,"Demorest, GA",2016,136,1609,13805,60468
8610000US30536,30536,0,Total for all sectors,30536.0,"Ellijay, GA",2016,61,312,2629,12038
8610000US30537,30537,0,Total for all sectors,30537.0,"Dillard, GA",2016,43,299,1448,7157
8610000US30538,30538,0,Total for all sectors,30538.0,"Eastanollee, GA",2016,70,1151,10541,42846
8610000US30539,30539,0,Total for all sectors,30539.0,"East Ellijay, GA",2016,30,611,3290,13617
8610000US30540,30540,0,Total for all sectors,30540.0,"Ellijay, GA",2016,424,4829,34123,136153
8610000US30541,30541,0,Total for all sectors,30541.0,"Epworth, GA",2016,16,41,179,1224
8610000US30542,30542,0,Total for all sectors,30542.0,"Flowery Branch, GA",2016,598,8451,149085,554914
8610000US30543,30543,0,Total for all sectors,30543.0,"Gillsville, GA",2016,37,145,1098,5905
8610000US30545,30545,0,Total for all sectors,30545.0,"Helen, GA",2016,111,868,3424,17883
8610000US30546,30546,0,Total for all sectors,30546.0,"Hiawassee, GA",2016,191,1785,9656,43445
8610000US30547,30547,0,Total for all sectors,30547.0,"Homer, GA",2016,67,339,2916,13440
8610000US30548,30548,0,Total for all sectors,30548.0,"Hoschton, GA",2016,340,1783,13343,60272
8610000US30549,30549,0,Total for all sectors,30549.0,"Jefferson, GA",2016,427,6178,49559,219347
8610000US30552,30552,0,Total for all sectors,30552.0,"Lakemont, GA",2016,26,100,811,3456
8610000US30553,30553,0,Total for all sectors,30553.0,"Lavonia, GA",2016,201,4844,43068,180413
8610000US30554,30554,0,Total for all sectors,30554.0,"Lula, GA",2016,69,376,2553,11953
8610000US30555,30555,0,Total for all sectors,30555.0,"Mc Caysville, GA",2016,38,234,1730,7768
8610000US30557,30557,0,Total for all sectors,30557.0,"Martin, GA",2016,36,164,998,4465
8610000US30558,30558,0,Total for all sectors,30558.0,"Maysville, GA",2016,47,342,2864,13031
8610000US30559,30559,0,Total for all sectors,30559.0,"Mineral Bluff, GA",2016,45,177,1066,5179
8610000US30560,30560,0,Total for all sectors,30560.0,"Morganton, GA",2016,50,337,1649,7029
8610000US30562,30562,0,Total for all sectors,30562.0,"Mountain City, GA",2016,18,77,580,2717
8610000US30563,30563,0,Total for all sectors,30563.0,"Mount Airy, GA",2016,48,250,1356,5763
8610000US30564,30564,0,Total for all sectors,30564.0,"Murrayville, GA",2016,67,2146,16530,67978
8610000US30565,30565,0,Total for all sectors,30565.0,"Nicholson, GA",2016,34,166,1526,6493
8610000US30566,30566,0,Total for all sectors,30566.0,"Oakwood, GA",2016,214,4314,41223,207529
8610000US30567,30567,0,Total for all sectors,30567.0,"Pendergrass, GA",2016,89,5219,48725,223232
8610000US30568,30568,0,Total for all sectors,30568.0,"Rabun Gap, GA",2016,33,515,4518,19947
8610000US30571,30571,0,Total for all sectors,30571.0,"Sautee Nacoochee, GA",2016,53,783,4438,19253
8610000US30572,30572,0,Total for all sectors,30572.0,"Suches, GA",2016,11,27,119,524
8610000US30573,30573,0,Total for all sectors,30573.0,"Tallulah Falls, GA",2016,12,216,1756,7488
8610000US30575,30575,0,Total for all sectors,30575.0,"Talmo, GA",2016,24,112,674,3521
8610000US30576,30576,0,Total for all sectors,30576.0,"Tiger, GA",2016,36,184,1174,6643
8610000US30577,30577,0,Total for all sectors,30577.0,"Toccoa, GA",2016,472,6352,53204,213302
8610000US30580,30580,0,Total for all sectors,30580.0,"Turnerville, GA",2016,5,38,286,1230
8610000US30581,30581,0,Total for all sectors,30581.0,"Wiley, GA",2016,9,23,151,786
8610000US30582,30582,0,Total for all sectors,30582.0,"Young Harris, GA",2016,76,1387,8093,36852
8610000US30597,30597,0,Total for all sectors,30597.0,"Dahlonega, GA",2016,4,b,D,D
8610000US30598,30598,0,Total for all sectors,30598.0,"Toccoa Falls, GA",2016,1,e,D,D
8610000US30601,30601,0,Total for all sectors,30601.0,"Athens, GA",2016,673,11605,137949,476072
