GEO.id,GEO.id2,GEO.display-label,NAICS.id,NAICS.display-label,YEAR.id,ESTAB,EMP,PAYQTR1,PAYANN
Geographic identifier code,Id2,Geographic area name,2012 NAICS code,Meaning of 2012 NAICS code,Year,Number of establishments,Paid employees for pay period including March 12 (number),"First-quarter payroll ($1,000)","Annual payroll ($1,000)"
8610000US04464,04464,"ZIP 04464 (Monson, ME)",00,Total for all sectors,2016,14,46,163,884
8610000US04468,04468,"ZIP 04468 (Old Town, ME)",00,Total for all sectors,2016,172,1902,13120,55572
8610000US04469,04469,"ZIP 04469 (Orono, ME)",00,Total for all sectors,2016,14,110,1311,5984
8610000US04471,04471,"ZIP 04471 (Orient, ME)",00,Total for all sectors,2016,9,49,339,1115
8610000US04472,04472,"ZIP 04472 (Orland, ME)",00,Total for all sectors,2016,36,278,1528,7483
8610000US04473,04473,"ZIP 04473 (Orono, ME)",00,Total for all sectors,2016,123,1507,8150,35438
8610000US04474,04474,"ZIP 04474 (Orrington, ME)",00,Total for all sectors,2016,68,316,3139,13244
8610000US04475,04475,"ZIP 04475 (Passadumkeag, ME)",00,Total for all sectors,2016,3,a,D,D
8610000US04476,04476,"ZIP 04476 (Penobscot, ME)",00,Total for all sectors,2016,19,61,291,1543
8610000US04478,04478,"ZIP 04478 (Rockwood, ME)",00,Total for all sectors,2016,14,79,436,1671
8610000US04479,04479,"ZIP 04479 (Sangerville, ME)",00,Total for all sectors,2016,21,106,879,4170
8610000US04481,04481,"ZIP 04481 (Sebec, ME)",00,Total for all sectors,2016,16,153,753,3038
8610000US04485,04485,"ZIP 04485 (Shirley Mills, ME)",00,Total for all sectors,2016,6,11,75,417
8610000US04487,04487,"ZIP 04487 (Springfield, ME)",00,Total for all sectors,2016,10,25,137,544
8610000US04488,04488,"ZIP 04488 (Stetson, ME)",00,Total for all sectors,2016,13,54,395,1763
8610000US04489,04489,"ZIP 04489 (Stillwater, ME)",00,Total for all sectors,2016,8,283,4821,28497
8610000US04490,04490,"ZIP 04490 (Topsfield, ME)",00,Total for all sectors,2016,3,4,20,77
8610000US04491,04491,"ZIP 04491 (Vanceboro, ME)",00,Total for all sectors,2016,1,a,D,D
8610000US04492,04492,"ZIP 04492 (Waite, ME)",00,Total for all sectors,2016,2,a,D,D
8610000US04493,04493,"ZIP 04493 (West Enfield, ME)",00,Total for all sectors,2016,38,158,1162,4974
8610000US04495,04495,"ZIP 04495 (Winn, ME)",00,Total for all sectors,2016,8,b,D,D
8610000US04496,04496,"ZIP 04496 (Winterport, ME)",00,Total for all sectors,2016,58,312,2427,13675
8610000US04497,04497,"ZIP 04497 (Wytopitlock, ME)",00,Total for all sectors,2016,2,a,D,D
8610000US04530,04530,"ZIP 04530 (Bath, ME)",00,Total for all sectors,2016,344,8979,115208,474229
8610000US04535,04535,"ZIP 04535 (Alna, ME)",00,Total for all sectors,2016,13,19,137,748
8610000US04537,04537,"ZIP 04537 (Boothbay, ME)",00,Total for all sectors,2016,90,394,3216,16986
8610000US04538,04538,"ZIP 04538 (Boothbay Harbor, ME)",00,Total for all sectors,2016,193,1082,8611,53372
8610000US04539,04539,"ZIP 04539 (Bristol, ME)",00,Total for all sectors,2016,42,111,832,4041
8610000US04543,04543,"ZIP 04543 (Damariscotta, ME)",00,Total for all sectors,2016,200,2347,19036,74960
8610000US04544,04544,"ZIP 04544 (East Boothbay, ME)",00,Total for all sectors,2016,47,306,3879,16804
8610000US04547,04547,"ZIP 04547 (Friendship, ME)",00,Total for all sectors,2016,51,146,911,4631
8610000US04548,04548,"ZIP 04548 (Georgetown, ME)",00,Total for all sectors,2016,33,130,903,4863
8610000US04549,04549,"ZIP 04549 (Isle of Springs, ME)",00,Total for all sectors,2016,1,a,D,D
8610000US04551,04551,"ZIP 04551 (Bremen, ME)",00,Total for all sectors,2016,22,89,607,3186
8610000US04553,04553,"ZIP 04553 (Newcastle, ME)",00,Total for all sectors,2016,86,892,7294,30148
8610000US04554,04554,"ZIP 04554 (New Harbor, ME)",00,Total for all sectors,2016,44,109,754,4657
8610000US04555,04555,"ZIP 04555 (Nobleboro, ME)",00,Total for all sectors,2016,52,298,2637,13955
8610000US04556,04556,"ZIP 04556 (Edgecomb, ME)",00,Total for all sectors,2016,51,197,1546,6625
8610000US04558,04558,"ZIP 04558 (Pemaquid, ME)",00,Total for all sectors,2016,15,64,285,1342
8610000US04562,04562,"ZIP 04562 (Phippsburg, ME)",00,Total for all sectors,2016,51,113,830,5725
8610000US04563,04563,"ZIP 04563 (Cushing, ME)",00,Total for all sectors,2016,33,90,574,3388
8610000US04564,04564,"ZIP 04564 (Round Pond, ME)",00,Total for all sectors,2016,25,156,1426,6592
8610000US04565,04565,"ZIP 04565 (Sebasco Estates, ME)",00,Total for all sectors,2016,3,11,83,802
8610000US04568,04568,"ZIP 04568 (South Bristol, ME)",00,Total for all sectors,2016,18,51,347,1920
8610000US04570,04570,"ZIP 04570 (Squirrel Island, ME)",00,Total for all sectors,2016,3,a,D,D
8610000US04571,04571,"ZIP 04571 (Trevett, ME)",00,Total for all sectors,2016,10,36,226,965
8610000US04572,04572,"ZIP 04572 (Waldoboro, ME)",00,Total for all sectors,2016,147,780,5140,23669
8610000US04573,04573,"ZIP 04573 (Walpole, ME)",00,Total for all sectors,2016,20,41,310,1565
8610000US04574,04574,"ZIP 04574 (Washington, ME)",00,Total for all sectors,2016,26,88,592,3471
8610000US04575,04575,"ZIP 04575 (West Boothbay Harbor, ME)",00,Total for all sectors,2016,5,12,129,970
8610000US04576,04576,"ZIP 04576 (Southport, ME)",00,Total for all sectors,2016,28,80,618,4095
8610000US04578,04578,"ZIP 04578 (Wiscasset, ME)",00,Total for all sectors,2016,162,1121,7958,36199
8610000US04579,04579,"ZIP 04579 (Woolwich, ME)",00,Total for all sectors,2016,66,549,7408,25878
8610000US04605,04605,"ZIP 04605 (Ellsworth, ME)",00,Total for all sectors,2016,606,6423,53250,233200
8610000US04606,04606,"ZIP 04606 (Addison, ME)",00,Total for all sectors,2016,27,95,492,2335
8610000US04607,04607,"ZIP 04607 (Gouldsboro, ME)",00,Total for all sectors,2016,24,102,959,4954
8610000US04609,04609,"ZIP 04609 (Bar Harbor, ME)",00,Total for all sectors,2016,375,3780,36660,197331
8610000US04611,04611,"ZIP 04611 (Beals, ME)",00,Total for all sectors,2016,20,90,441,2872
8610000US04612,04612,"ZIP 04612 (Bernard, ME)",00,Total for all sectors,2016,21,67,506,3682
8610000US04613,04613,"ZIP 04613 (Birch Harbor, ME)",00,Total for all sectors,2016,8,25,104,694
8610000US04614,04614,"ZIP 04614 (Blue Hill, ME)",00,Total for all sectors,2016,142,1173,10810,45310
8610000US04616,04616,"ZIP 04616 (Brooklin, ME)",00,Total for all sectors,2016,34,199,1585,7628
8610000US04617,04617,"ZIP 04617 (Brooksville, ME)",00,Total for all sectors,2016,22,90,850,4381
8610000US04619,04619,"ZIP 04619 (Calais, ME)",00,Total for all sectors,2016,137,1612,12498,51152
8610000US04622,04622,"ZIP 04622 (Cherryfield, ME)",00,Total for all sectors,2016,28,239,1833,9362
8610000US04623,04623,"ZIP 04623 (Columbia Falls, ME)",00,Total for all sectors,2016,29,185,1148,5640
8610000US04624,04624,"ZIP 04624 (Corea, ME)",00,Total for all sectors,2016,8,6,35,508
8610000US04625,04625,"ZIP 04625 (Cranberry Isles, ME)",00,Total for all sectors,2016,9,23,212,899
8610000US04626,04626,"ZIP 04626 (Cutler, ME)",00,Total for all sectors,2016,12,33,160,771
8610000US04627,04627,"ZIP 04627 (Deer Isle, ME)",00,Total for all sectors,2016,65,281,1984,9815
8610000US04628,04628,"ZIP 04628 (Dennysville, ME)",00,Total for all sectors,2016,13,36,221,939
8610000US04629,04629,"ZIP 04629 (East Blue Hill, ME)",00,Total for all sectors,2016,4,14,59,289
8610000US04630,04630,"ZIP 04630 (East Machias, ME)",00,Total for all sectors,2016,24,280,2087,8464
8610000US04631,04631,"ZIP 04631 (Eastport, ME)",00,Total for all sectors,2016,42,253,1799,7856
8610000US04634,04634,"ZIP 04634 (Franklin, ME)",00,Total for all sectors,2016,25,135,820,3746
8610000US04635,04635,"ZIP 04635 (Frenchboro, ME)",00,Total for all sectors,2016,1,a,D,D
8610000US04637,04637,"ZIP 04637 (Grand Lake Stream, ME)",00,Total for all sectors,2016,1,a,D,D
8610000US04640,04640,"ZIP 04640 (Hancock, ME)",00,Total for all sectors,2016,67,386,3038,15744
8610000US04642,04642,"ZIP 04642 (Harborside, ME)",00,Total for all sectors,2016,5,36,319,1482
8610000US04643,04643,"ZIP 04643 (Harrington, ME)",00,Total for all sectors,2016,27,144,874,5562
8610000US04644,04644,"ZIP 04644 (Hulls Cove, ME)",00,Total for all sectors,2016,10,58,503,2613
8610000US04645,04645,"ZIP 04645 (Isle Au Haut, ME)",00,Total for all sectors,2016,5,25,72,504
8610000US04646,04646,"ZIP 04646 (Islesford, ME)",00,Total for all sectors,2016,18,17,113,960
8610000US04648,04648,"ZIP 04648 (Jonesboro, ME)",00,Total for all sectors,2016,13,68,643,2777
8610000US04649,04649,"ZIP 04649 (Jonesport, ME)",00,Total for all sectors,2016,46,247,1424,6757
8610000US04650,04650,"ZIP 04650 (Little Deer Isle, ME)",00,Total for all sectors,2016,5,8,50,286
8610000US04652,04652,"ZIP 04652 (Lubec, ME)",00,Total for all sectors,2016,30,150,859,4540
8610000US04653,04653,"ZIP 04653 (Bass Harbor, ME)",00,Total for all sectors,2016,15,29,193,1366
8610000US04654,04654,"ZIP 04654 (Machias, ME)",00,Total for all sectors,2016,131,1571,13974,59757
8610000US04655,04655,"ZIP 04655 (Machiasport, ME)",00,Total for all sectors,2016,17,208,1367,6858
8610000US04657,04657,"ZIP 04657 (Meddybemps, ME)",00,Total for all sectors,2016,4,6,7,64
8610000US04658,04658,"ZIP 04658 (Milbridge, ME)",00,Total for all sectors,2016,60,402,2304,10669
8610000US04660,04660,"ZIP 04660 (Mount Desert, ME)",00,Total for all sectors,2016,61,229,1799,9830
8610000US04662,04662,"ZIP 04662 (Northeast Harbor, ME)",00,Total for all sectors,2016,67,234,1940,11505
8610000US04664,04664,"ZIP 04664 (Sullivan, ME)",00,Total for all sectors,2016,18,33,237,1485
8610000US04666,04666,"ZIP 04666 (Pembroke, ME)",00,Total for all sectors,2016,25,62,426,2017
8610000US04667,04667,"ZIP 04667 (Perry, ME)",00,Total for all sectors,2016,17,101,539,2377
8610000US04668,04668,"ZIP 04668 (Princeton, ME)",00,Total for all sectors,2016,21,142,1026,4103
8610000US04669,04669,"ZIP 04669 (Prospect Harbor, ME)",00,Total for all sectors,2016,14,26,382,4559
8610000US04671,04671,"ZIP 04671 (Robbinston, ME)",00,Total for all sectors,2016,3,a,D,D
8610000US04672,04672,"ZIP 04672 (Salsbury Cove, ME)",00,Total for all sectors,2016,5,b,D,D
8610000US04673,04673,"ZIP 04673 (Sargentville, ME)",00,Total for all sectors,2016,3,18,114,549
8610000US04674,04674,"ZIP 04674 (Seal Cove, ME)",00,Total for all sectors,2016,17,59,457,2054
8610000US04675,04675,"ZIP 04675 (Seal Harbor, ME)",00,Total for all sectors,2016,25,87,828,6140
8610000US04676,04676,"ZIP 04676 (Sedgwick, ME)",00,Total for all sectors,2016,26,80,568,2657
8610000US04677,04677,"ZIP 04677 (Sorrento, ME)",00,Total for all sectors,2016,5,32,206,1494
8610000US04679,04679,"ZIP 04679 (Southwest Harbor, ME)",00,Total for all sectors,2016,154,732,5797,30246
8610000US04680,04680,"ZIP 04680 (Steuben, ME)",00,Total for all sectors,2016,23,113,574,2758
8610000US04681,04681,"ZIP 04681 (Stonington, ME)",00,Total for all sectors,2016,75,384,3000,15208
8610000US04683,04683,"ZIP 04683 (Sunset, ME)",00,Total for all sectors,2016,6,24,200,833
8610000US04684,04684,"ZIP 04684 (Surry, ME)",00,Total for all sectors,2016,18,105,895,3969
8610000US04685,04685,"ZIP 04685 (Swans Island, ME)",00,Total for all sectors,2016,17,42,258,1187
8610000US04686,04686,"ZIP 04686 (Wesley, ME)",00,Total for all sectors,2016,2,a,D,D
8610000US04691,04691,"ZIP 04691 (Whiting, ME)",00,Total for all sectors,2016,10,63,422,1824
8610000US04693,04693,"ZIP 04693 (Winter Harbor, ME)",00,Total for all sectors,2016,26,119,754,4415
8610000US04694,04694,"ZIP 04694 (Baileyville, ME)",00,Total for all sectors,2016,43,699,10042,40062
8610000US04730,04730,"ZIP 04730 (Houlton, ME)",00,Total for all sectors,2016,316,3305,25407,108199
8610000US04732,04732,"ZIP 04732 (Ashland, ME)",00,Total for all sectors,2016,56,540,5261,21569
8610000US04733,04733,"ZIP 04733 (Benedicta, ME)",00,Total for all sectors,2016,5,10,110,417
8610000US04734,04734,"ZIP 04734 (Blaine, ME)",00,Total for all sectors,2016,13,47,348,1493
8610000US04735,04735,"ZIP 04735 (Bridgewater, ME)",00,Total for all sectors,2016,11,50,254,1081
8610000US04736,04736,"ZIP 04736 (Caribou, ME)",00,Total for all sectors,2016,248,2635,21508,91047
8610000US04737,04737,"ZIP 04737 (Clayton Lake, ME)",00,Total for all sectors,2016,2,a,D,D
8610000US04739,04739,"ZIP 04739 (Eagle Lake, ME)",00,Total for all sectors,2016,39,269,2095,8912
8610000US04740,04740,"ZIP 04740 (Easton, ME)",00,Total for all sectors,2016,21,708,7481,30508
8610000US04742,04742,"ZIP 04742 (Fort Fairfield, ME)",00,Total for all sectors,2016,54,365,2905,12925
8610000US04743,04743,"ZIP 04743 (Fort Kent, ME)",00,Total for all sectors,2016,216,1790,15862,63019
8610000US04744,04744,"ZIP 04744 (Fort Kent Mills, ME)",00,Total for all sectors,2016,6,86,940,2787
8610000US04745,04745,"ZIP 04745 (Frenchville, ME)",00,Total for all sectors,2016,27,189,758,3271
8610000US04746,04746,"ZIP 04746 (Grand Isle, ME)",00,Total for all sectors,2016,3,a,D,D
8610000US04747,04747,"ZIP 04747 (Island Falls, ME)",00,Total for all sectors,2016,33,137,891,3774
8610000US04750,04750,"ZIP 04750 (Limestone, ME)",00,Total for all sectors,2016,32,496,2946,13645
8610000US04756,04756,"ZIP 04756 (Madawaska, ME)",00,Total for all sectors,2016,98,1582,18997,71160
8610000US04757,04757,"ZIP 04757 (Mapleton, ME)",00,Total for all sectors,2016,39,149,1316,6707
8610000US04758,04758,"ZIP 04758 (Mars Hill, ME)",00,Total for all sectors,2016,53,827,6168,26887
8610000US04760,04760,"ZIP 04760 (Monticello, ME)",00,Total for all sectors,2016,11,36,135,598
8610000US04761,04761,"ZIP 04761 (New Limerick, ME)",00,Total for all sectors,2016,18,190,2201,9425
8610000US04762,04762,"ZIP 04762 (New Sweden, ME)",00,Total for all sectors,2016,7,15,69,378
8610000US04763,04763,"ZIP 04763 (Oakfield, ME)",00,Total for all sectors,2016,8,119,722,3105
8610000US04764,04764,"ZIP 04764 (Oxbow, ME)",00,Total for all sectors,2016,1,a,D,D
8610000US04765,04765,"ZIP 04765 (Patten, ME)",00,Total for all sectors,2016,45,305,1640,7023
8610000US04766,04766,"ZIP 04766 (Perham, ME)",00,Total for all sectors,2016,2,a,D,D
8610000US04768,04768,"ZIP 04768 (Portage, ME)",00,Total for all sectors,2016,14,102,859,3823
8610000US04769,04769,"ZIP 04769 (Presque Isle, ME)",00,Total for all sectors,2016,418,6204,51205,213779
8610000US04772,04772,"ZIP 04772 (Saint Agatha, ME)",00,Total for all sectors,2016,15,190,1014,4333
8610000US04773,04773,"ZIP 04773 (Saint David, ME)",00,Total for all sectors,2016,13,91,488,2029
8610000US04774,04774,"ZIP 04774 (Saint Francis, ME)",00,Total for all sectors,2016,25,109,1040,3081
8610000US04776,04776,"ZIP 04776 (Sherman, ME)",00,Total for all sectors,2016,28,124,792,3058
8610000US04777,04777,"ZIP 04777 (Stacyville, ME)",00,Total for all sectors,2016,6,23,184,754
8610000US04779,04779,"ZIP 04779 (Sinclair, ME)",00,Total for all sectors,2016,6,25,98,469
8610000US04780,04780,"ZIP 04780 (Smyrna Mills, ME)",00,Total for all sectors,2016,9,31,178,750
8610000US04781,04781,"ZIP 04781 (Wallagrass, ME)",00,Total for all sectors,2016,16,35,262,866
8610000US04783,04783,"ZIP 04783 (Stockholm, ME)",00,Total for all sectors,2016,3,b,D,D
8610000US04785,04785,"ZIP 04785 (Van Buren, ME)",00,Total for all sectors,2016,47,399,2384,9611
8610000US04786,04786,"ZIP 04786 (Washburn, ME)",00,Total for all sectors,2016,19,59,344,1817
8610000US04787,04787,"ZIP 04787 (Westfield, ME)",00,Total for all sectors,2016,5,31,133,620
8610000US04841,04841,"ZIP 04841 (Rockland, ME)",00,Total for all sectors,2016,433,5337,47333,198114
8610000US04843,04843,"ZIP 04843 (Camden, ME)",00,Total for all sectors,2016,310,1973,17471,80385
8610000US04847,04847,"ZIP 04847 (Hope, ME)",00,Total for all sectors,2016,39,190,1208,5561
8610000US04848,04848,"ZIP 04848 (Islesboro, ME)",00,Total for all sectors,2016,39,141,923,4868
8610000US04849,04849,"ZIP 04849 (Lincolnville, ME)",00,Total for all sectors,2016,100,403,2923,16076
8610000US04850,04850,"ZIP 04850 (Lincolnville Center, ME)",00,Total for all sectors,2016,2,a,D,D
8610000US04851,04851,"ZIP 04851 (Matinicus, ME)",00,Total for all sectors,2016,8,1,8,470
8610000US04852,04852,"ZIP 04852 (Monhegan, ME)",00,Total for all sectors,2016,13,10,37,1164
8610000US04853,04853,"ZIP 04853 (North Haven, ME)",00,Total for all sectors,2016,36,109,814,3927
8610000US04854,04854,"ZIP 04854 (Owls Head, ME)",00,Total for all sectors,2016,59,236,1668,9233
8610000US04855,04855,"ZIP 04855 (Port Clyde, ME)",00,Total for all sectors,2016,28,81,632,3399
8610000US04856,04856,"ZIP 04856 (Rockport, ME)",00,Total for all sectors,2016,231,3298,32396,139835
8610000US04858,04858,"ZIP 04858 (South Thomaston, ME)",00,Total for all sectors,2016,37,197,1135,5200
8610000US04859,04859,"ZIP 04859 (Spruce Head, ME)",00,Total for all sectors,2016,23,51,316,2079
8610000US04860,04860,"ZIP 04860 (Tenants Harbor, ME)",00,Total for all sectors,2016,44,100,605,3665
8610000US04861,04861,"ZIP 04861 (Thomaston, ME)",00,Total for all sectors,2016,104,1100,7556,32212
8610000US04862,04862,"ZIP 04862 (Union, ME)",00,Total for all sectors,2016,87,403,2347,11038
8610000US04863,04863,"ZIP 04863 (Vinalhaven, ME)",00,Total for all sectors,2016,80,253,1723,8298
8610000US04864,04864,"ZIP 04864 (Warren, ME)",00,Total for all sectors,2016,113,748,5596,24902
8610000US04865,04865,"ZIP 04865 (West Rockport, ME)",00,Total for all sectors,2016,14,139,1325,6330
8610000US04901,04901,"ZIP 04901 (Waterville, ME)",00,Total for all sectors,2016,765,13754,114483,474229
8610000US04903,04903,"ZIP 04903 (Waterville, ME)",00,Total for all sectors,2016,16,103,664,2813
8610000US04910,04910,"ZIP 04910 (Albion, ME)",00,Total for all sectors,2016,29,93,750,3609
8610000US04911,04911,"ZIP 04911 (Anson, ME)",00,Total for all sectors,2016,21,120,965,6249
8610000US04912,04912,"ZIP 04912 (Athens, ME)",00,Total for all sectors,2016,12,124,958,4094
8610000US04915,04915,"ZIP 04915 (Belfast, ME)",00,Total for all sectors,2016,413,6300,87483,306391
8610000US04917,04917,"ZIP 04917 (Belgrade, ME)",00,Total for all sectors,2016,58,631,5875,29861
8610000US04918,04918,"ZIP 04918 (Belgrade Lakes, ME)",00,Total for all sectors,2016,17,54,362,2643
8610000US04920,04920,"ZIP 04920 (Bingham, ME)",00,Total for all sectors,2016,36,288,2431,8402
8610000US04921,04921,"ZIP 04921 (Brooks, ME)",00,Total for all sectors,2016,29,112,578,3265
8610000US04922,04922,"ZIP 04922 (Burnham, ME)",00,Total for all sectors,2016,11,181,1692,7727
8610000US04923,04923,"ZIP 04923 (Cambridge, ME)",00,Total for all sectors,2016,5,12,51,155
8610000US04924,04924,"ZIP 04924 (Canaan, ME)",00,Total for all sectors,2016,26,89,639,2715
8610000US04925,04925,"ZIP 04925 (Caratunk, ME)",00,Total for all sectors,2016,2,a,D,D
8610000US04926,04926,"ZIP 04926 (China Village, ME)",00,Total for all sectors,2016,11,65,470,1805
8610000US04927,04927,"ZIP 04927 (Clinton, ME)",00,Total for all sectors,2016,45,294,2994,11878
8610000US04928,04928,"ZIP 04928 (Corinna, ME)",00,Total for all sectors,2016,25,167,1253,5314
8610000US04929,04929,"ZIP 04929 (Detroit, ME)",00,Total for all sectors,2016,14,201,2015,8849
8610000US04930,04930,"ZIP 04930 (Dexter, ME)",00,Total for all sectors,2016,94,656,3494,15056
8610000US04932,04932,"ZIP 04932 (Dixmont, ME)",00,Total for all sectors,2016,14,36,246,1274
8610000US04933,04933,"ZIP 04933 (East Newport, ME)",00,Total for all sectors,2016,1,a,D,D
8610000US04935,04935,"ZIP 04935 (East Vassalboro, ME)",00,Total for all sectors,2016,2,a,D,D
8610000US04936,04936,"ZIP 04936 (Eustis, ME)",00,Total for all sectors,2016,10,60,634,2437
8610000US04937,04937,"ZIP 04937 (Fairfield, ME)",00,Total for all sectors,2016,139,1298,12046,52459
8610000US04938,04938,"ZIP 04938 (Farmington, ME)",00,Total for all sectors,2016,298,3513,27260,116231
8610000US04939,04939,"ZIP 04939 (Garland, ME)",00,Total for all sectors,2016,13,51,213,1021
8610000US04941,04941,"ZIP 04941 (Freedom, ME)",00,Total for all sectors,2016,31,103,505,3252
8610000US04942,04942,"ZIP 04942 (Harmony, ME)",00,Total for all sectors,2016,13,42,255,1058
8610000US04943,04943,"ZIP 04943 (Hartland, ME)",00,Total for all sectors,2016,33,315,2153,9852
8610000US04944,04944,"ZIP 04944 (Hinckley, ME)",00,Total for all sectors,2016,10,118,869,3473
8610000US04945,04945,"ZIP 04945 (Jackman, ME)",00,Total for all sectors,2016,68,525,4108,16812
8610000US04947,04947,"ZIP 04947 (Kingfield, ME)",00,Total for all sectors,2016,73,1638,8336,28125
8610000US04949,04949,"ZIP 04949 (Liberty, ME)",00,Total for all sectors,2016,26,158,1076,5608
8610000US04950,04950,"ZIP 04950 (Madison, ME)",00,Total for all sectors,2016,101,858,8252,37422
8610000US04951,04951,"ZIP 04951 (Monroe, ME)",00,Total for all sectors,2016,17,38,189,1153
8610000US04952,04952,"ZIP 04952 (Morrill, ME)",00,Total for all sectors,2016,27,66,397,1750
8610000US04953,04953,"ZIP 04953 (Newport, ME)",00,Total for all sectors,2016,134,1245,9616,39697
8610000US04954,04954,"ZIP 04954 (New Portland, ME)",00,Total for all sectors,2016,1,a,D,D
8610000US04955,04955,"ZIP 04955 (New Sharon, ME)",00,Total for all sectors,2016,30,149,639,2955
8610000US04956,04956,"ZIP 04956 (New Vineyard, ME)",00,Total for all sectors,2016,13,125,872,3989
8610000US04957,04957,"ZIP 04957 (Norridgewock, ME)",00,Total for all sectors,2016,63,586,5381,20715
8610000US04958,04958,"ZIP 04958 (North Anson, ME)",00,Total for all sectors,2016,31,277,2173,9513
8610000US04961,04961,"ZIP 04961 (New Portland, ME)",00,Total for all sectors,2016,11,26,218,1125
8610000US04962,04962,"ZIP 04962 (North Vassalboro, ME)",00,Total for all sectors,2016,11,45,305,1350
8610000US04963,04963,"ZIP 04963 (Oakland, ME)",00,Total for all sectors,2016,164,1917,16758,77392
8610000US04964,04964,"ZIP 04964 (Oquossoc, ME)",00,Total for all sectors,2016,26,76,582,2998
8610000US04965,04965,"ZIP 04965 (Palmyra, ME)",00,Total for all sectors,2016,44,480,2535,11509
8610000US04966,04966,"ZIP 04966 (Phillips, ME)",00,Total for all sectors,2016,34,160,1418,5788
8610000US04967,04967,"ZIP 04967 (Pittsfield, ME)",00,Total for all sectors,2016,103,2035,23236,104907
8610000US04969,04969,"ZIP 04969 (Plymouth, ME)",00,Total for all sectors,2016,22,108,684,2915
8610000US04970,04970,"ZIP 04970 (Rangeley, ME)",00,Total for all sectors,2016,98,502,3237,14912
8610000US04971,04971,"ZIP 04971 (Saint Albans, ME)",00,Total for all sectors,2016,28,128,742,3267
8610000US04973,04973,"ZIP 04973 (Searsmont, ME)",00,Total for all sectors,2016,20,161,1479,6818
8610000US04974,04974,"ZIP 04974 (Searsport, ME)",00,Total for all sectors,2016,74,569,4805,21018
8610000US04975,04975,"ZIP 04975 (Shawmut, ME)",00,Total for all sectors,2016,6,54,278,1241
8610000US04976,04976,"ZIP 04976 (Skowhegan, ME)",00,Total for all sectors,2016,337,5375,53020,216717
8610000US04978,04978,"ZIP 04978 (Smithfield, ME)",00,Total for all sectors,2016,23,250,1878,9162
8610000US04979,04979,"ZIP 04979 (Solon, ME)",00,Total for all sectors,2016,22,192,1537,7163
8610000US04981,04981,"ZIP 04981 (Stockton Springs, ME)",00,Total for all sectors,2016,29,92,589,3030
8610000US04982,04982,"ZIP 04982 (Stratton, ME)",00,Total for all sectors,2016,24,190,2124,7659
8610000US04983,04983,"ZIP 04983 (Strong, ME)",00,Total for all sectors,2016,28,151,1301,6217
8610000US04984,04984,"ZIP 04984 (Temple, ME)",00,Total for all sectors,2016,3,1,4,14
8610000US04985,04985,"ZIP 04985 (West Forks, ME)",00,Total for all sectors,2016,16,109,481,3683
8610000US04986,04986,"ZIP 04986 (Thorndike, ME)",00,Total for all sectors,2016,24,101,695,3325
8610000US04987,04987,"ZIP 04987 (Troy, ME)",00,Total for all sectors,2016,6,34,230,864
8610000US04988,04988,"ZIP 04988 (Unity, ME)",00,Total for all sectors,2016,53,854,5267,22475
8610000US04989,04989,"ZIP 04989 (Vassalboro, ME)",00,Total for all sectors,2016,48,215,1657,7632
8610000US04992,04992,"ZIP 04992 (West Farmington, ME)",00,Total for all sectors,2016,8,35,158,661
8610000US05001,05001,"ZIP 05001 (White River Junction, VT)",00,Total for all sectors,2016,306,4586,58696,244507
8610000US05009,05009,"ZIP 05009 (White River Junction, VT)",00,Total for all sectors,2016,2,a,D,D
8610000US05030,05030,"ZIP 05030 (Ascutney, VT)",00,Total for all sectors,2016,25,126,1169,5260
8610000US05031,05031,"ZIP 05031 (Barnard, VT)",00,Total for all sectors,2016,30,160,1230,6074
8610000US05032,05032,"ZIP 05032 (Bethel, VT)",00,Total for all sectors,2016,77,687,7215,28928
8610000US05033,05033,"ZIP 05033 (Bradford, VT)",00,Total for all sectors,2016,102,1069,8560,35733
8610000US05034,05034,"ZIP 05034 (Bridgewater, VT)",00,Total for all sectors,2016,14,186,858,6510
8610000US05035,05035,"ZIP 05035 (Bridgewater Corners, VT)",00,Total for all sectors,2016,17,149,1893,7212
8610000US05036,05036,"ZIP 05036 (Brookfield, VT)",00,Total for all sectors,2016,14,168,1734,10201
8610000US05037,05037,"ZIP 05037 (Brownsville, VT)",00,Total for all sectors,2016,12,79,528,2480
8610000US05038,05038,"ZIP 05038 (Chelsea, VT)",00,Total for all sectors,2016,37,191,1400,6287
8610000US05039,05039,"ZIP 05039 (Corinth, VT)",00,Total for all sectors,2016,8,19,165,738
8610000US05040,05040,"ZIP 05040 (East Corinth, VT)",00,Total for all sectors,2016,11,81,494,2221
8610000US05041,05041,"ZIP 05041 (East Randolph, VT)",00,Total for all sectors,2016,8,57,644,2535
8610000US05042,05042,"ZIP 05042 (East Ryegate, VT)",00,Total for all sectors,2016,8,51,852,2640
8610000US05043,05043,"ZIP 05043 (East Thetford, VT)",00,Total for all sectors,2016,33,301,3195,13795
8610000US05045,05045,"ZIP 05045 (Fairlee, VT)",00,Total for all sectors,2016,55,346,2678,14213
8610000US05046,05046,"ZIP 05046 (Groton, VT)",00,Total for all sectors,2016,20,70,647,2705
8610000US05047,05047,"ZIP 05047 (Hartford, VT)",00,Total for all sectors,2016,14,166,1185,5756
8610000US05048,05048,"ZIP 05048 (Hartland, VT)",00,Total for all sectors,2016,55,177,1369,6479
